machine_id,timestamp,temperature,vibration,pressure
COMPRESSOR_D,2026-02-24 14:36:53,63.57,1.832,4.38
PUMP_A,2026-02-24 14:36:55,92.32,4.03,2.28
PUMP_B,2026-02-24 14:36:55,65.89,1.366,4.22
MOTOR_C,2026-02-24 14:36:55,65.95,1.628,4.42
COMPRESSOR_D,2026-02-24 14:36:55,72.92,1.083,4.46
PUMP_A,2026-02-24 14:36:57,89.4,4.059,2.75
PUMP_B,2026-02-24 14:36:57,65.64,2.144,3.77
MOTOR_C,2026-02-24 14:36:57,64.13,1.078,4.37
COMPRESSOR_D,2026-02-24 14:36:57,73.08,1.569,4.56
PUMP_A,2026-02-24 14:36:59,90.1,3.458,2.54
PUMP_B,2026-02-24 14:36:59,72.18,1.164,4.33
MOTOR_C,2026-02-24 14:36:59,63.53,2.079,4.66
COMPRESSOR_D,2026-02-24 14:36:59,62.46,2.157,3.78
PUMP_A,2026-02-24 14:37:01,90.22,4.278,2.79
PUMP_B,2026-02-24 14:37:01,65.53,2.268,4.29
MOTOR_C,2026-02-24 14:37:01,68.69,1.124,3.77
COMPRESSOR_D,2026-02-24 14:37:01,64.97,1.218,3.99
PUMP_A,2026-02-24 14:37:03,87.38,3.581,2.78
PUMP_B,2026-02-24 14:37:03,73.37,2.073,4.57
MOTOR_C,2026-02-24 14:37:03,70.72,1.671,4.57
COMPRESSOR_D,2026-02-24 14:37:03,64.94,1.509,4.23
PUMP_A,2026-02-24 14:37:05,90.4,3.273,2.75
PUMP_B,2026-02-24 14:37:05,63.6,2.079,4.39
MOTOR_C,2026-02-24 14:37:05,72.14,1.258,4.68
COMPRESSOR_D,2026-02-24 14:37:05,68.66,1.701,3.72
PUMP_A,2026-02-24 14:37:07,87.44,4.293,2.94
PUMP_B,2026-02-24 14:37:07,70.29,1.076,4.35
MOTOR_C,2026-02-24 14:37:07,66.14,2.321,3.89
COMPRESSOR_D,2026-02-24 14:37:07,68.74,1.959,4.48
PUMP_A,2026-02-24 14:37:09,88.93,3.635,2.7
PUMP_B,2026-02-24 14:37:09,72.08,1.894,3.71
MOTOR_C,2026-02-24 14:37:09,65.38,1.064,4.43
COMPRESSOR_D,2026-02-24 14:37:09,71.14,1.032,4.72
PUMP_A,2026-02-24 14:37:11,90.18,4.058,2.18
PUMP_B,2026-02-24 14:37:11,70.22,1.852,3.91
MOTOR_C,2026-02-24 14:37:11,72.91,1.294,4.48
COMPRESSOR_D,2026-02-24 14:37:11,65.48,1.209,3.99
PUMP_A,2026-02-24 14:37:13,82.2,4.611,2.66
PUMP_B,2026-02-24 14:37:13,64.25,1.82,4.21
MOTOR_C,2026-02-24 14:37:13,72.21,1.908,3.67
COMPRESSOR_D,2026-02-24 14:37:13,68.67,1.679,3.64
PUMP_A,2026-02-24 14:37:15,87.45,3.591,2.39
PUMP_B,2026-02-24 14:37:15,63.12,1.099,4.48
MOTOR_C,2026-02-24 14:37:15,72.3,1.615,4.03
COMPRESSOR_D,2026-02-24 14:37:15,66.7,1.98,4.5
PUMP_A,2026-02-24 14:37:17,86.17,3.527,2.59
PUMP_B,2026-02-24 14:37:17,62.89,1.854,4.71
MOTOR_C,2026-02-24 14:37:17,69.11,1.605,4.49
COMPRESSOR_D,2026-02-24 14:37:17,64.74,1.08,3.67
PUMP_A,2026-02-24 14:37:19,91.06,3.542,2.16
PUMP_B,2026-02-24 14:37:19,65.22,1.457,4.18
MOTOR_C,2026-02-24 14:37:19,70.01,1.451,4.7
COMPRESSOR_D,2026-02-24 14:37:19,65.48,1.398,4.37
PUMP_A,2026-02-24 14:37:23,90.63,4.019,2.28
PUMP_B,2026-02-24 14:37:23,67.67,2.379,4.45
MOTOR_C,2026-02-24 14:37:23,72.22,1.469,3.88
COMPRESSOR_D,2026-02-24 14:37:23,70.19,1.32,4.63
PUMP_A,2026-02-24 14:37:25,85.69,4.236,2.37
PUMP_B,2026-02-24 14:37:25,63.82,2.314,3.74
MOTOR_C,2026-02-24 14:37:25,65.38,1.33,3.6
COMPRESSOR_D,2026-02-24 14:37:25,73.82,1.773,4.18
PUMP_A,2026-02-24 14:37:27,93.17,3.471,2.51
PUMP_B,2026-02-24 14:37:27,62.96,2.251,4.47
MOTOR_C,2026-02-24 14:37:27,64.54,1.043,4.51
COMPRESSOR_D,2026-02-24 14:37:27,62.23,2.225,4.49
PUMP_A,2026-02-24 14:37:29,94.99,4.383,2.77
PUMP_B,2026-02-24 14:37:29,68.67,2.214,4.28
MOTOR_C,2026-02-24 14:37:29,69.86,1.976,3.88
COMPRESSOR_D,2026-02-24 14:37:29,63.45,2.347,3.95
PUMP_A,2026-02-24 14:37:31,83.35,3.847,2.57
PUMP_B,2026-02-24 14:37:31,65.48,2.377,4.08
MOTOR_C,2026-02-24 14:37:31,62.55,1.58,4.27
COMPRESSOR_D,2026-02-24 14:37:31,70.38,1.877,4.12
PUMP_A,2026-02-24 14:37:33,84.79,4.346,2.87
PUMP_B,2026-02-24 14:37:33,73.45,1.659,3.71
MOTOR_C,2026-02-24 14:37:33,67.59,1.301,4.18
COMPRESSOR_D,2026-02-24 14:37:33,65.5,2.01,4.57
PUMP_A,2026-02-24 14:37:35,85.85,4.45,2.84
PUMP_B,2026-02-24 14:37:35,64.18,1.728,4.29
MOTOR_C,2026-02-24 14:37:35,64.64,2.16,4.11
COMPRESSOR_D,2026-02-24 14:37:35,65.7,1.738,4.0
PUMP_A,2026-02-24 14:37:37,93.2,4.074,2.14
PUMP_B,2026-02-24 14:37:37,64.26,2.246,4.49
MOTOR_C,2026-02-24 14:37:37,71.94,1.725,4.29
COMPRESSOR_D,2026-02-24 14:37:37,68.52,1.08,3.91
PUMP_A,2026-02-24 14:37:39,89.08,3.517,2.13
PUMP_B,2026-02-24 14:37:39,72.25,2.048,4.79
MOTOR_C,2026-02-24 14:37:39,62.4,1.998,4.68
COMPRESSOR_D,2026-02-24 14:37:39,64.97,1.227,3.69
PUMP_A,2026-02-24 14:37:41,82.17,3.56,2.53
PUMP_B,2026-02-24 14:37:41,69.67,1.99,4.78
MOTOR_C,2026-02-24 14:37:41,62.99,1.038,4.54
COMPRESSOR_D,2026-02-24 14:37:41,69.29,1.239,4.08
PUMP_A,2026-02-24 14:37:43,90.62,3.85,2.25
PUMP_B,2026-02-24 14:37:43,66.55,1.602,3.9
MOTOR_C,2026-02-24 14:37:43,63.35,2.354,4.54
COMPRESSOR_D,2026-02-24 14:37:43,69.15,1.953,3.96
PUMP_A,2026-02-24 14:37:45,82.71,4.59,2.43
PUMP_B,2026-02-24 14:37:45,67.32,1.806,4.62
MOTOR_C,2026-02-24 14:37:45,68.96,1.224,4.62
COMPRESSOR_D,2026-02-24 14:37:45,72.15,1.447,4.09
PUMP_A,2026-02-24 14:37:47,84.69,4.001,2.6
PUMP_B,2026-02-24 14:37:47,71.9,1.301,4.48
MOTOR_C,2026-02-24 14:37:47,70.97,2.165,4.8
COMPRESSOR_D,2026-02-24 14:37:47,62.82,2.145,3.71
PUMP_A,2026-02-24 14:37:49,83.92,3.879,2.83
PUMP_B,2026-02-24 14:37:49,68.27,1.041,4.4
MOTOR_C,2026-02-24 14:37:49,71.21,1.136,4.57
COMPRESSOR_D,2026-02-24 14:37:49,71.54,1.58,4.3
PUMP_A,2026-02-24 14:37:51,91.57,3.614,2.48
PUMP_B,2026-02-24 14:37:51,71.67,1.739,4.78
MOTOR_C,2026-02-24 14:37:51,69.6,2.377,3.97
COMPRESSOR_D,2026-02-24 14:37:51,65.66,2.024,4.54
PUMP_A,2026-02-24 14:37:53,92.14,4.578,2.5
PUMP_B,2026-02-24 14:37:53,64.77,2.126,3.78
MOTOR_C,2026-02-24 14:37:53,65.46,1.646,4.21
COMPRESSOR_D,2026-02-24 14:37:53,69.36,1.083,4.31
PUMP_A,2026-02-24 14:37:56,86.06,4.748,2.65
PUMP_B,2026-02-24 14:37:56,65.26,1.433,4.51
MOTOR_C,2026-02-24 14:37:56,67.85,2.106,3.96
COMPRESSOR_D,2026-02-24 14:37:56,71.07,1.036,4.74
PUMP_A,2026-02-24 14:37:58,82.9,4.298,2.64
PUMP_B,2026-02-24 14:37:58,73.98,2.074,3.64
MOTOR_C,2026-02-24 14:37:58,66.77,1.822,4.06
COMPRESSOR_D,2026-02-24 14:37:58,62.54,1.711,3.8
PUMP_A,2026-02-24 14:38:00,88.66,3.929,2.76
PUMP_B,2026-02-24 14:38:00,68.43,1.997,4.11
MOTOR_C,2026-02-24 14:38:00,68.37,1.733,3.69
COMPRESSOR_D,2026-02-24 14:38:00,72.52,1.795,4.66
PUMP_A,2026-02-24 14:38:02,88.22,4.372,2.82
PUMP_B,2026-02-24 14:38:02,68.66,1.484,4.48
MOTOR_C,2026-02-24 14:38:02,65.73,1.831,3.73
COMPRESSOR_D,2026-02-24 14:38:02,66.75,1.995,4.45
PUMP_A,2026-02-24 14:38:04,82.12,4.003,2.12
PUMP_B,2026-02-24 14:38:04,71.38,1.931,3.99
MOTOR_C,2026-02-24 14:38:04,66.72,1.657,4.46
COMPRESSOR_D,2026-02-24 14:38:04,69.47,1.419,3.8
PUMP_A,2026-02-24 14:38:06,88.07,4.553,2.13
PUMP_B,2026-02-24 14:38:06,72.19,1.581,4.07
MOTOR_C,2026-02-24 14:38:06,71.67,2.14,4.26
COMPRESSOR_D,2026-02-24 14:38:06,62.94,1.595,3.86
PUMP_A,2026-02-24 14:38:08,93.07,3.269,2.1
PUMP_B,2026-02-24 14:38:08,72.84,1.366,3.64
MOTOR_C,2026-02-24 14:38:08,72.73,1.797,4.11
COMPRESSOR_D,2026-02-24 14:38:08,67.82,1.886,4.06
PUMP_A,2026-02-24 14:38:10,89.6,3.685,2.03
PUMP_B,2026-02-24 14:38:10,65.29,1.109,3.73
MOTOR_C,2026-02-24 14:38:10,71.49,2.0,3.71
COMPRESSOR_D,2026-02-24 14:38:10,73.53,1.275,4.76
PUMP_A,2026-02-24 14:38:12,87.59,3.26,2.42
PUMP_B,2026-02-24 14:38:12,71.49,2.303,4.52
MOTOR_C,2026-02-24 14:38:12,70.2,1.729,4.26
COMPRESSOR_D,2026-02-24 14:38:12,72.58,1.993,4.04
PUMP_A,2026-02-24 14:38:14,86.03,3.553,2.44
PUMP_B,2026-02-24 14:38:14,63.32,1.481,3.79
MOTOR_C,2026-02-24 14:38:14,71.07,1.019,4.19
COMPRESSOR_D,2026-02-24 14:38:14,73.46,2.153,3.69
PUMP_A,2026-02-24 14:38:16,85.06,4.14,2.97
PUMP_B,2026-02-24 14:38:16,65.27,1.647,4.71
MOTOR_C,2026-02-24 14:38:16,65.48,1.593,4.49
COMPRESSOR_D,2026-02-24 14:38:16,67.83,1.524,4.43
PUMP_A,2026-02-24 14:38:18,86.67,4.353,2.45
PUMP_B,2026-02-24 14:38:18,72.96,1.886,4.28
MOTOR_C,2026-02-24 14:38:18,67.83,1.413,4.62
COMPRESSOR_D,2026-02-24 14:38:18,70.05,1.431,4.26
PUMP_A,2026-02-24 14:38:20,89.48,4.746,2.19
PUMP_B,2026-02-24 14:38:20,67.57,1.575,4.72
MOTOR_C,2026-02-24 14:38:20,69.13,1.79,4.72
COMPRESSOR_D,2026-02-24 14:38:20,69.18,1.635,4.24
PUMP_A,2026-02-24 14:38:22,87.55,3.875,2.61
PUMP_B,2026-02-24 14:38:22,73.75,2.049,4.04
MOTOR_C,2026-02-24 14:38:22,73.05,2.263,4.78
COMPRESSOR_D,2026-02-24 14:38:22,62.43,1.771,3.8
PUMP_A,2026-02-24 14:38:24,83.15,3.899,2.67
PUMP_B,2026-02-24 14:38:24,71.02,2.013,4.18
MOTOR_C,2026-02-24 14:38:24,71.58,2.24,4.4
COMPRESSOR_D,2026-02-24 14:38:24,65.32,1.686,4.57
PUMP_A,2026-02-24 14:38:26,85.0,4.458,2.65
PUMP_B,2026-02-24 14:38:26,69.11,2.105,4.65
MOTOR_C,2026-02-24 14:38:26,66.86,1.104,4.69
COMPRESSOR_D,2026-02-24 14:38:26,63.32,1.853,4.0
PUMP_A,2026-02-24 14:38:28,83.41,3.564,2.29
PUMP_B,2026-02-24 14:38:28,70.39,1.804,4.1
MOTOR_C,2026-02-24 14:38:28,64.05,1.439,3.85
COMPRESSOR_D,2026-02-24 14:38:28,67.07,1.767,3.79
PUMP_A,2026-02-24 14:38:30,82.39,3.735,2.84
PUMP_B,2026-02-24 14:38:30,67.0,1.13,3.88
MOTOR_C,2026-02-24 14:38:30,64.2,1.583,4.08
COMPRESSOR_D,2026-02-24 14:38:30,72.77,1.153,4.44
PUMP_A,2026-02-24 14:38:32,91.76,4.085,2.49
PUMP_B,2026-02-24 14:38:32,69.67,2.01,4.32
MOTOR_C,2026-02-24 14:38:32,72.03,1.322,4.68
COMPRESSOR_D,2026-02-24 14:38:32,67.24,1.901,3.67
PUMP_A,2026-02-24 14:38:34,93.71,3.914,2.5
PUMP_B,2026-02-24 14:38:34,73.35,1.07,4.72
MOTOR_C,2026-02-24 14:38:34,63.21,1.49,4.11
COMPRESSOR_D,2026-02-24 14:38:34,68.11,1.267,3.81
PUMP_A,2026-02-24 14:38:36,89.84,3.23,2.83
PUMP_B,2026-02-24 14:38:36,68.28,1.451,4.27
MOTOR_C,2026-02-24 14:38:36,66.98,1.911,3.61
COMPRESSOR_D,2026-02-24 14:38:36,71.92,1.505,3.84
PUMP_A,2026-02-24 14:38:38,84.84,4.428,2.9
PUMP_B,2026-02-24 14:38:38,63.41,1.338,3.75
MOTOR_C,2026-02-24 14:38:38,63.82,1.569,3.76
COMPRESSOR_D,2026-02-24 14:38:38,62.59,1.918,3.89
PUMP_A,2026-02-24 14:38:40,83.22,4.574,2.66
PUMP_B,2026-02-24 14:38:40,64.97,1.803,4.13
MOTOR_C,2026-02-24 14:38:40,72.51,1.398,3.98
COMPRESSOR_D,2026-02-24 14:38:40,65.87,1.995,4.43
PUMP_A,2026-02-24 14:38:42,84.52,3.718,2.06
PUMP_B,2026-02-24 14:38:42,65.55,1.927,4.52
MOTOR_C,2026-02-24 14:38:42,62.46,2.123,3.91
COMPRESSOR_D,2026-02-24 14:38:42,72.14,1.336,3.8
PUMP_A,2026-02-24 14:38:46,86.95,3.65,2.97
PUMP_B,2026-02-24 14:38:46,66.93,1.979,4.46
MOTOR_C,2026-02-24 14:38:46,72.87,1.205,4.66
COMPRESSOR_D,2026-02-24 14:38:46,65.53,1.667,4.25
PUMP_A,2026-02-24 14:38:48,85.36,4.25,2.27
PUMP_B,2026-02-24 14:38:48,62.38,1.736,4.45
MOTOR_C,2026-02-24 14:38:48,67.62,2.303,3.87
COMPRESSOR_D,2026-02-24 14:38:48,67.34,1.754,4.25
PUMP_A,2026-02-24 14:38:50,93.66,4.208,2.23
PUMP_B,2026-02-24 14:38:50,64.24,1.603,3.97
MOTOR_C,2026-02-24 14:38:50,72.61,1.531,4.5
COMPRESSOR_D,2026-02-24 14:38:50,63.85,1.118,3.98
PUMP_A,2026-02-24 14:38:52,86.07,4.207,2.11
PUMP_B,2026-02-24 14:38:52,65.37,1.923,4.51
MOTOR_C,2026-02-24 14:38:52,72.45,2.13,3.85
COMPRESSOR_D,2026-02-24 14:38:52,66.81,1.664,4.63
PUMP_A,2026-02-24 14:38:54,88.84,3.31,2.87
PUMP_B,2026-02-24 14:38:54,66.88,1.323,3.91
MOTOR_C,2026-02-24 14:38:54,66.78,1.238,3.64
COMPRESSOR_D,2026-02-24 14:38:54,68.8,1.216,4.56
PUMP_A,2026-02-24 14:38:56,84.34,4.352,2.9
PUMP_B,2026-02-24 14:38:56,62.52,1.663,3.77
MOTOR_C,2026-02-24 14:38:56,68.99,1.745,3.69
COMPRESSOR_D,2026-02-24 14:38:56,66.09,1.536,4.37
PUMP_A,2026-02-24 14:38:58,93.45,3.353,2.03
PUMP_B,2026-02-24 14:38:58,63.33,1.325,4.08
MOTOR_C,2026-02-24 14:38:58,72.08,1.186,4.19
COMPRESSOR_D,2026-02-24 14:38:58,65.15,1.901,3.98
PUMP_A,2026-02-24 14:39:00,90.25,3.429,2.58
PUMP_B,2026-02-24 14:39:00,70.72,1.052,3.93
MOTOR_C,2026-02-24 14:39:00,69.35,2.094,4.46
COMPRESSOR_D,2026-02-24 14:39:00,70.59,1.665,3.99
PUMP_A,2026-02-24 14:39:02,92.58,3.93,2.4
PUMP_B,2026-02-24 14:39:02,68.91,1.628,4.02
MOTOR_C,2026-02-24 14:39:02,63.39,1.943,4.57
COMPRESSOR_D,2026-02-24 14:39:02,65.62,1.358,3.74
PUMP_A,2026-02-24 14:39:04,94.71,3.506,2.01
PUMP_B,2026-02-24 14:39:04,70.17,1.775,3.91
MOTOR_C,2026-02-24 14:39:04,73.02,1.004,4.68
COMPRESSOR_D,2026-02-24 14:39:04,62.16,1.642,4.27
PUMP_A,2026-02-24 14:39:06,82.53,3.799,2.7
PUMP_B,2026-02-24 14:39:06,63.39,1.917,4.02
MOTOR_C,2026-02-24 14:39:06,63.8,2.263,4.16
COMPRESSOR_D,2026-02-24 14:39:06,68.9,1.477,4.43
PUMP_A,2026-02-24 14:39:08,93.0,4.232,2.87
PUMP_B,2026-02-24 14:39:08,68.99,2.37,3.77
MOTOR_C,2026-02-24 14:39:08,73.78,1.982,3.95
COMPRESSOR_D,2026-02-24 14:39:08,68.94,2.146,3.93
PUMP_A,2026-02-24 14:39:10,82.63,3.651,2.95
PUMP_B,2026-02-24 14:39:10,71.22,1.079,4.69
MOTOR_C,2026-02-24 14:39:10,71.16,1.762,3.74
COMPRESSOR_D,2026-02-24 14:39:10,69.28,1.64,4.3
PUMP_A,2026-02-24 14:39:12,92.53,4.417,2.13
PUMP_B,2026-02-24 14:39:12,62.13,2.068,4.51
MOTOR_C,2026-02-24 14:39:12,63.18,2.034,4.36
COMPRESSOR_D,2026-02-24 14:39:12,66.94,1.673,3.97
PUMP_A,2026-02-24 14:39:14,91.48,3.439,2.51
PUMP_B,2026-02-24 14:39:14,67.48,1.839,3.72
MOTOR_C,2026-02-24 14:39:14,62.61,2.056,4.73
COMPRESSOR_D,2026-02-24 14:39:14,72.44,2.111,4.28
PUMP_A,2026-02-24 14:39:16,82.53,4.522,2.63
PUMP_B,2026-02-24 14:39:16,66.01,2.179,4.56
MOTOR_C,2026-02-24 14:39:16,63.27,1.821,4.66
COMPRESSOR_D,2026-02-24 14:39:16,66.83,1.029,4.04
PUMP_A,2026-02-24 14:39:19,93.07,4.756,2.48
PUMP_B,2026-02-24 14:39:19,70.63,1.995,4.56
MOTOR_C,2026-02-24 14:39:19,66.66,1.648,3.8
COMPRESSOR_D,2026-02-24 14:39:19,69.56,2.28,4.11
PUMP_A,2026-02-24 14:39:21,84.83,4.035,2.65
PUMP_B,2026-02-24 14:39:21,72.65,1.455,4.45
MOTOR_C,2026-02-24 14:39:21,70.9,1.648,4.38
COMPRESSOR_D,2026-02-24 14:39:21,69.2,1.794,4.36
PUMP_A,2026-02-24 14:39:23,85.29,3.75,2.31
PUMP_B,2026-02-24 14:39:23,69.0,1.932,3.97
MOTOR_C,2026-02-24 14:39:23,62.39,1.423,4.14
COMPRESSOR_D,2026-02-24 14:39:23,67.52,1.021,3.98
PUMP_A,2026-02-24 14:39:25,91.35,4.097,2.9
PUMP_B,2026-02-24 14:39:25,72.67,1.939,4.8
MOTOR_C,2026-02-24 14:39:25,70.53,1.953,4.11
COMPRESSOR_D,2026-02-24 14:39:25,63.51,1.965,3.61
PUMP_A,2026-02-24 14:39:27,94.33,3.642,2.55
PUMP_B,2026-02-24 14:39:27,70.15,2.003,3.82
MOTOR_C,2026-02-24 14:39:27,70.59,1.633,4.59
COMPRESSOR_D,2026-02-24 14:39:27,70.96,1.549,3.73
PUMP_A,2026-02-24 14:39:29,94.32,4.053,2.44
PUMP_B,2026-02-24 14:39:29,72.7,1.971,3.83
MOTOR_C,2026-02-24 14:39:29,67.35,1.851,3.83
COMPRESSOR_D,2026-02-24 14:39:29,62.02,1.801,4.78
PUMP_A,2026-02-24 14:39:31,84.17,4.725,2.67
PUMP_B,2026-02-24 14:39:31,69.74,1.839,4.32
MOTOR_C,2026-02-24 14:39:31,64.28,1.859,3.85
COMPRESSOR_D,2026-02-24 14:39:31,64.93,2.378,4.0
PUMP_A,2026-02-24 14:39:33,85.31,4.42,2.06
PUMP_B,2026-02-24 14:39:33,65.42,2.104,3.7
MOTOR_C,2026-02-24 14:39:33,71.37,2.115,4.41
COMPRESSOR_D,2026-02-24 14:39:33,73.27,1.003,3.67
PUMP_A,2026-02-24 14:39:35,90.13,4.55,2.72
PUMP_B,2026-02-24 14:39:35,62.37,1.827,4.57
MOTOR_C,2026-02-24 14:39:35,65.39,2.012,3.77
COMPRESSOR_D,2026-02-24 14:39:35,63.37,1.156,4.49
PUMP_A,2026-02-24 14:39:37,87.0,3.321,2.52
PUMP_B,2026-02-24 14:39:37,66.16,1.957,4.04
MOTOR_C,2026-02-24 14:39:37,70.32,2.152,3.95
COMPRESSOR_D,2026-02-24 14:39:37,65.92,1.444,3.67
PUMP_A,2026-02-24 14:39:39,84.35,3.432,2.5
PUMP_B,2026-02-24 14:39:39,69.02,2.259,3.99
MOTOR_C,2026-02-24 14:39:39,68.51,1.581,3.89
COMPRESSOR_D,2026-02-24 14:39:39,68.37,1.959,3.92
PUMP_A,2026-02-24 14:39:41,94.87,3.94,2.09
PUMP_B,2026-02-24 14:39:41,68.69,1.436,3.6
MOTOR_C,2026-02-24 14:39:41,62.86,1.656,4.15
COMPRESSOR_D,2026-02-24 14:39:41,63.56,1.436,4.5
PUMP_A,2026-02-24 14:39:43,86.6,3.783,2.97
PUMP_B,2026-02-24 14:39:43,73.56,1.628,4.07
MOTOR_C,2026-02-24 14:39:43,63.52,1.658,3.99
COMPRESSOR_D,2026-02-24 14:39:43,70.91,1.261,4.25
PUMP_A,2026-02-24 14:39:45,93.39,3.99,2.87
PUMP_B,2026-02-24 14:39:45,71.71,1.018,4.47
MOTOR_C,2026-02-24 14:39:45,71.62,2.094,4.38
COMPRESSOR_D,2026-02-24 14:39:45,64.45,1.64,3.96
PUMP_A,2026-02-24 14:39:47,84.77,3.473,3.0
PUMP_B,2026-02-24 14:39:47,72.69,1.842,3.71
MOTOR_C,2026-02-24 14:39:47,64.6,2.381,4.06
COMPRESSOR_D,2026-02-24 14:39:47,72.24,2.358,3.92
PUMP_A,2026-02-24 14:39:49,88.81,4.342,2.78
PUMP_B,2026-02-24 14:39:49,73.43,2.291,3.72
MOTOR_C,2026-02-24 14:39:49,66.61,2.113,3.99
COMPRESSOR_D,2026-02-24 14:39:49,73.64,1.647,4.8
PUMP_A,2026-02-24 14:39:53,90.61,4.009,2.47
PUMP_B,2026-02-24 14:39:53,67.9,1.93,4.59
MOTOR_C,2026-02-24 14:39:53,63.8,1.345,3.67
COMPRESSOR_D,2026-02-24 14:39:53,68.15,2.067,3.8
PUMP_A,2026-02-24 14:39:55,87.39,3.366,2.04
PUMP_B,2026-02-24 14:39:55,63.03,1.981,3.95
MOTOR_C,2026-02-24 14:39:55,72.0,1.856,4.63
COMPRESSOR_D,2026-02-24 14:39:55,73.89,2.37,4.8
PUMP_A,2026-02-24 14:39:57,89.4,4.623,2.82
PUMP_B,2026-02-24 14:39:57,62.85,2.242,4.69
MOTOR_C,2026-02-24 14:39:57,70.01,1.398,4.42
COMPRESSOR_D,2026-02-24 14:39:57,72.95,2.15,4.05
PUMP_A,2026-02-24 14:39:59,86.12,3.915,2.47
PUMP_B,2026-02-24 14:39:59,66.86,1.728,4.19
MOTOR_C,2026-02-24 14:39:59,72.33,2.048,3.72
COMPRESSOR_D,2026-02-24 14:39:59,64.09,1.016,4.13
PUMP_A,2026-02-24 14:40:01,85.11,3.377,2.2
PUMP_B,2026-02-24 14:40:01,71.21,1.846,4.32
MOTOR_C,2026-02-24 14:40:01,66.19,2.119,4.57
COMPRESSOR_D,2026-02-24 14:40:01,68.35,1.537,4.75
PUMP_A,2026-02-24 14:40:03,92.38,4.015,2.14
PUMP_B,2026-02-24 14:40:03,64.9,1.713,4.59
MOTOR_C,2026-02-24 14:40:03,73.03,1.72,3.65
COMPRESSOR_D,2026-02-24 14:40:03,62.14,2.011,3.96
PUMP_A,2026-02-24 14:40:05,89.83,3.238,2.22
PUMP_B,2026-02-24 14:40:05,67.81,1.792,4.52
MOTOR_C,2026-02-24 14:40:05,66.87,2.289,4.57
COMPRESSOR_D,2026-02-24 14:40:05,68.72,1.288,3.88
PUMP_A,2026-02-24 14:40:07,93.52,3.526,2.53
PUMP_B,2026-02-24 14:40:07,71.61,1.309,4.1
MOTOR_C,2026-02-24 14:40:07,70.42,1.163,4.49
COMPRESSOR_D,2026-02-24 14:40:07,66.61,1.113,4.25
PUMP_A,2026-02-24 14:40:09,84.88,3.878,2.24
PUMP_B,2026-02-24 14:40:09,70.65,2.295,4.28
MOTOR_C,2026-02-24 14:40:09,69.71,2.217,4.38
COMPRESSOR_D,2026-02-24 14:40:09,65.42,1.472,4.0
PUMP_A,2026-02-24 14:40:11,85.46,3.399,2.59
PUMP_B,2026-02-24 14:40:11,68.63,2.375,3.88
MOTOR_C,2026-02-24 14:40:11,67.04,2.038,3.82
COMPRESSOR_D,2026-02-24 14:40:11,66.6,1.849,4.29
PUMP_A,2026-02-24 14:40:13,94.28,3.677,2.4
PUMP_B,2026-02-24 14:40:13,68.89,2.165,4.41
MOTOR_C,2026-02-24 14:40:13,69.16,1.579,3.99
COMPRESSOR_D,2026-02-24 14:40:13,69.88,2.302,4.06
PUMP_A,2026-02-24 14:40:15,89.1,4.398,2.82
PUMP_B,2026-02-24 14:40:15,72.34,1.661,4.68
MOTOR_C,2026-02-24 14:40:15,66.71,1.994,3.64
COMPRESSOR_D,2026-02-24 14:40:15,63.37,2.283,4.08
PUMP_A,2026-02-24 14:40:17,84.21,3.63,2.28
PUMP_B,2026-02-24 14:40:17,65.68,1.844,4.22
MOTOR_C,2026-02-24 14:40:17,67.77,1.546,3.99
COMPRESSOR_D,2026-02-24 14:40:17,67.58,1.732,4.71
PUMP_A,2026-02-24 14:40:19,83.49,3.927,2.0
PUMP_B,2026-02-24 14:40:19,70.75,2.26,3.78
MOTOR_C,2026-02-24 14:40:19,69.72,1.964,3.93
COMPRESSOR_D,2026-02-24 14:40:19,71.11,2.254,4.16
PUMP_A,2026-02-24 14:40:21,85.9,4.167,2.93
PUMP_B,2026-02-24 14:40:21,62.11,1.206,3.66
MOTOR_C,2026-02-24 14:40:21,66.34,2.27,4.04
COMPRESSOR_D,2026-02-24 14:40:21,65.76,2.026,3.62
PUMP_A,2026-02-24 14:40:23,91.67,3.808,2.69
PUMP_B,2026-02-24 14:40:23,63.84,1.097,3.65
MOTOR_C,2026-02-24 14:40:23,68.09,1.188,4.14
COMPRESSOR_D,2026-02-24 14:40:23,63.35,1.231,4.7
PUMP_A,2026-02-24 14:40:26,94.11,3.744,2.38
PUMP_B,2026-02-24 14:40:26,68.33,1.015,4.65
MOTOR_C,2026-02-24 14:40:26,65.39,1.217,4.56
COMPRESSOR_D,2026-02-24 14:40:26,72.34,1.094,3.94
PUMP_A,2026-02-24 14:40:28,92.72,4.226,2.51
PUMP_B,2026-02-24 14:40:28,64.39,1.443,4.19
MOTOR_C,2026-02-24 14:40:28,73.68,2.111,3.93
COMPRESSOR_D,2026-02-24 14:40:28,72.14,1.986,3.95
PUMP_A,2026-02-24 14:40:30,91.56,3.524,2.15
PUMP_B,2026-02-24 14:40:30,62.86,2.146,4.63
MOTOR_C,2026-02-24 14:40:30,64.59,1.091,3.91
COMPRESSOR_D,2026-02-24 14:40:30,71.31,1.709,4.11
PUMP_A,2026-02-24 14:40:32,82.65,4.774,2.58
PUMP_B,2026-02-24 14:40:32,65.93,2.346,4.33
MOTOR_C,2026-02-24 14:40:32,66.91,2.116,4.3
